Procede Data Log
OpenFlash Data File 1
14
Time[s],RPM,Throttle,MAF Volt.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Command AFR,Fuel Sys. Status,Wideband AFR,MAF,O2S2 Volt,A/F Sensor V
173.05,1513,0.84,1.45,30.5,15.5,5.47,20.31,0,14.94,2,18,4.55,0,2.29
173.15,1488.5,0.92,1.43,32.5,15.04,3.91,20.31,0,14.94,2,18,4.29,0,2.19
173.26,1504.75,0.87,1.43,34,14.7,3.91,20.31,0,14.94,2,18,4.39,0,2.2
173.36,1488,0.99,1.44,37.5,15.04,4.69,20.31,0,14.94,2,18,4.34,0,2.23
173.46,1485,1.2,1.46,39,15.04,6.25,20.31,0,14.94,2,18,4.42,0,2.27
173.56,1491.25,1.52,1.48,40,15.04,8.59,20.31,0,14.94,2,18,4.62,0,2.25
173.66,1482.25,2.03,1.52,39.5,15.04,8.59,20.31,0,14.94,2,18,5.09,0,2.32
173.77,1474,2.14,1.55,38,15.39,7.81,19.53,0,14.94,2,18,5.87,0,2.26
173.87,1466.25,2.36,1.56,37.5,16.08,9.38,19.53,0,14.94,2,18,5.79,0,2.33
173.97,1456.75,2.44,1.57,35,15.62,10.16,18.75,0,14.94,2,18,6.26,0,2.31
174.07,1462.5,3.44,1.63,34.5,15.62,11.72,18.75,0,14.94,2,18,6.12,0,2.32
174.17,1461,3.72,1.69,31.5,16.08,14.06,17.97,0,14.94,2,18,7.54,0,2.38
174.27,1440.25,3.34,1.63,30,15.62,14.06,17.97,0,14.94,2,18,7.85,0,2.37
174.37,1448.25,2.08,1.57,29.5,15.16,14.06,17.19,0,14.94,2,18,5.96,0,2.27
174.47,1450.75,0,1.39,29,14.81,14.06,17.19,0,14.94,2,18,4.32,0,2.26
174.58,1422.25,0,1.32,29,14.59,13.28,17.97,0,14.94,2,18,3.13,0,2.2
174.68,1429.75,0,1.34,26,15.16,13.28,19.53,0,14.94,2,18,3.23,0,2.21
174.78,1441,0,1.32,21,15.5,14.06,20.31,0,14.94,2,18,3.38,0,2.25
174.89,1433.25,0,1.34,15.5,15.16,14.06,21.09,0,14.94,2,18,3.39,0,2.3
174.99,1404,0,1.32,15,14.81,14.06,21.88,0,14.94,2,18,3.29,0,2.21
175.09,1374.25,0,1.33,14.5,13.78,13.28,22.66,0,14.94,2,18,3.32,0,2.04
175.20,1339.75,0,1.32,14,13.21,12.5,23.44,0,14.94,2,18,3.32,0,1.92
175.30,1335,0,1.32,13,12.75,11.72,24.22,0,14.94,2,18,3.27,0,1.82
175.40,1315.5,0,1.31,13,12.52,10.16,24.22,0,14.94,2,18,3.2,0,1.81
175.50,1301.75,0,1.33,12.5,13.09,0,25,0,15.06,4,18,3.27,0,1.78
175.60,1262.5,0,1.31,12.5,12.98,0,25.78,0,15.06,4,18,3.22,0,1.99
175.70,1251.75,0,1.32,11.5,12.86,0,25.78,0,15.06,4,18,3.18,0,1.97
175.81,1222.5,0,1.3,11.5,13.09,0,25.78,0,15.06,4,18,3.08,0,1.97
175.91,1195.75,0,1.3,11,13.21,0,26.56,0,15.06,4,18,3.11,0,1.84
176.02,1188.25,0,1.31,11,13.44,0,26.56,0,15.06,4,18,3.17,0,2.05
176.12,1164,0,1.3,11.5,13.9,0,27.34,0,15.06,4,18,3.07,0,2.03
176.23,1105.25,0,1.31,11,14.47,0,27.34,0,15.06,4,18,3.08,0,2.19
176.33,1094.75,0,1.31,11,14.7,0,29.69,0,15.06,4,18,3.14,0,2.21
176.44,1075.25,0,1.29,10.5,15.62,0,29.69,0,15.06,4,18,3.1,0,2.29
176.54,1041,0,1.29,12,15.96,0,29.69,0,15.06,4,18,3.11,0,2.31
176.64,951.5,0,1.31,13.5,17.46,0,29.69,0,15.06,4,18,3.19,0,2.5
176.74,1002.75,0,1.31,12,17.11,0,29.69,0,15.06,4,18,3.24,0,2.55
176.84,1046.25,0,1.32,7,20.21,0,29.69,0,15.06,4,18,3.26,0,2.65
176.94,1120.25,0,1.32,8,20.33,0,29.69,0,15.06,4,18,3.22,0,2.84
177.04,1134.75,0,1.32,8.5,20.33,0,29.69,0,15.06,4,18,3.27,0,2.89
177.14,1134.5,0,1.33,10,20.33,0,29.69,0,15.06,4,18,3.27,0,2.99
177.24,1120.75,0,1.31,10,20.33,0,29.69,0,15.06,4,18,3.22,0,3.01
177.34,1106.5,0,1.31,10.5,20.33,0,29.69,0,15.06,4,18,3.11,0,2.97
177.44,1097,0,1.33,11,20.33,0,29.69,0,15.06,4,18,3.27,0,2.93
177.54,1061.75,0,1.33,11,20.33,0,29.69,0,15.06,4,18,3.37,0,2.84
177.65,1060,0,1.33,10,20.33,0,29.69,0,15.06,4,18,3.3,0,2.79
177.75,1038.25,0,1.31,11,19.52,0,29.69,0,15.06,4,18,3.26,0,2.64
177.85,1032.75,0,1.32,10.5,17,0,29.69,0,15.06,4,18,3.21,0,2.51
177.96,1016.5,0,1.31,10.5,16.31,0,29.69,0,15.06,4,18,3.3,0,2.46
178.07,1028,0,1.31,9.5,15.5,0,29.69,0,15.06,4,18,3.14,0,2.33
178.18,1021,0,1.33,10,14.59,0,29.69,0,14.94,2,18,3.27,0,2.2
178.29,1011,0,1.31,9.5,14.01,-0.78,29.69,0,14.94,2,18,3.23,0,2.06
178.40,1012.25,0,1.31,10,14.01,-0.78,29.69,0,14.94,2,18,3.19,0,2.09
178.51,1015.25,0,1.31,10,14.36,-0.78,29.69,0,14.94,2,18,3.19,0,2.15
178.62,1009.5,0,1.32,10.5,14.24,-0.78,29.69,0,14.94,2,18,3.16,0,2.13
178.73,996.75,0,1.31,10.5,14.59,-1.56,29.69,0,14.94,2,18,3.23,0,2.15
178.83,989,0,1.31,10.5,14.59,-1.56,29.69,0,14.94,2,18,3.22,0,2.18
178.94,975,0,1.31,10,14.47,-1.56,29.69,0,14.94,2,18,3.19,0,2.17
179.04,972,0,1.32,10.5,14.7,-1.56,29.69,0,14.94,2,18,3.13,0,2.06
179.14,972.75,0,1.31,10,14.59,-1.56,29.69,0,14.94,2,18,3.12,0,2.19
179.24,971,0,1.31,10,14.47,-1.56,29.69,0,14.94,2,18,3.14,0,2.15
179.34,959.75,0,1.31,10,14.7,-0.78,29.69,0,14.94,2,18,3.16,0,2.2
179.44,954.75,1.74,1.41,10.5,14.7,-0.78,29.69,0,14.94,2,18,3.19,0,2.16
179.54,958.75,2.91,1.57,13.5,14.81,-1.56,28.91,0,14.94,2,18,5.37,0,2.17
179.64,977.75,2.82,1.64,17,15.04,-0.78,27.34,0,14.94,2,18,7.1,0,2.23
179.74,1034,3.06,1.7,18,15.73,0,26.56,0,14.94,2,18,7.1,0,2.23
179.84,1104,3.32,1.73,20.5,15.73,0,25,0,14.94,2,18,8,0,2.21
179.94,1127.25,3.33,1.76,21,15.27,1.56,24.22,0,14.94,2,18,9.11,0,2.28
180.05,1175.75,3.71,1.76,21,14.81,1.56,23.44,0,14.94,2,18,9.18,0,2.25
180.15,1222.5,3.65,1.75,21.5,14.13,1.56,22.66,0,14.94,2,18,9.06,0,2.12
180.25,1253.25,2.17,1.64,22.5,13.9,-0.78,21.09,0,14.94,2,18,8.73,0,2.05
180.35,1292.5,1.57,1.58,23.5,13.9,-0.78,21.09,0,14.94,2,18,6.54,0,2.03
180.45,1288.75,1.58,1.55,23.5,13.9,-3.12,20.31,0,14.94,2,18,5.95,0,1.96
180.56,1270.75,1.59,1.59,24,13.9,-3.12,19.53,0,14.94,2,18,6.08,0,2.09
180.67,1259.25,1.63,1.54,24,14.36,-2.34,19.53,0,14.94,2,18,5.75,0,2.14
180.77,1243.25,1.87,1.6,24,14.59,-2.34,18.75,0,14.94,2,18,6.42,0,2.18
180.87,1231.5,2.1,1.61,23.5,15.04,-0.78,17.97,0,14.94,2,18,6.65,0,2.26
180.98,1223.75,2.14,1.63,23,15.5,0.78,17.97,0,14.94,2,18,6.95,0,2.25
181.09,1224.5,2.26,1.6,23,15.27,0.78,17.97,0,14.94,2,18,6.99,0,2.27
181.19,1229,2.32,1.64,23,15.16,0.78,17.19,0,14.94,2,18,6.76,0,2.25
181.29,1233,2.29,1.61,23.5,15.5,0.78,17.19,0,14.94,2,18,6.91,0,2.32
181.39,1242,2.19,1.62,23.5,15.39,1.56,17.19,0,14.94,2,18,7.03,0,2.27
181.49,1250,2.63,1.65,23.5,15.39,2.34,16.41,0,14.94,2,18,7.16,0,2.28
181.59,1264,4.29,1.7,23.5,15.27,3.91,14.84,0,14.94,2,18,7.94,0,2.3
181.70,1274.5,8.47,2.06,23.5,15.5,3.91,14.84,0,14.94,2,18,11.46,0,2.29
181.81,1279.75,10.08,2.18,10.5,15.73,6.25,16.41,0,14.94,2,18,19.04,0,2.3
181.91,1409.75,8.96,2.05,19,16.31,7.03,17.19,0,14.94,2,18,15.24,0,2.33
182.02,1616.75,4.7,1.82,21,18.49,14.06,18.75,0,14.94,2,18,10.73,0,2.47
182.12,1650.5,2.21,1.68,24,17.23,17.19,17.97,0,14.94,2,18,7.56,0,2.54
182.22,1619.25,0,1.5,27,15.96,16.41,17.97,0,14.94,2,18,6.22,0,2.45
182.32,1511.75,0,1.41,27.5,15.73,15.62,18.75,0,14.94,2,18,4.2,0,2.32
182.43,1387.75,0,1.48,25.5,15.85,15.62,19.53,0,14.94,2,18,4.35,0,2.32
182.53,1327.5,0,1.62,19,13.9,15.62,20.31,0,14.94,2,18,6.54,0,2.17
182.64,1321,0,1.59,13.5,12.98,14.84,21.88,0,14.94,2,18,6.4,0,2.01
182.75,1270.5,0,1.54,12.5,12.06,13.28,21.88,0,14.94,2,18,5.67,0,1.59
182.85,1274.5,0,1.52,12,11.71,10.94,22.66,0,14.94,2,18,5.4,0,1.45
182.95,1259.5,0,1.52,12,11.6,10.16,23.44,0,14.94,2,18,5.32,0,1.42
183.05,1250,0,1.53,11.5,11.71,7.81,24.22,0,14.94,2,18,5.4,0,1.39
183.15,1254,0,1.53,11,11.71,5.47,25,0,14.94,2,18,5.52,0,1.42
183.26,1257.5,0,1.53,11,11.48,4.69,25,0,14.94,2,18,5.5,0,1.38
183.36,1232,0,1.54,11.5,11.6,2.34,25.78,0,14.94,2,18,5.63,0,1.43
183.46,1207.75,0,1.54,11,11.94,1.56,25.78,0,14.94,2,18,5.56,0,1.34
183.56,1180.75,0,1.51,11.5,12.17,0,25.78,0,14.94,2,18,5.04,0,1.58
183.66,1184.75,0,1.55,10.5,12.29,-1.56,26.56,0,14.94,2,18,5.7,0,1.59
183.76,1165.75,0,1.5,10.5,12.63,-2.34,26.56,0,14.94,2,18,5.29,0,1.71
183.86,1180.75,0,1.49,9.5,12.86,-3.12,27.34,0,14.94,2,18,4.86,0,1.83
183.96,1182.25,0,1.49,10,12.75,-3.91,27.34,0,14.94,2,18,4.97,0,1.78
184.06,1186,1.84,1.56,9.5,12.86,-4.69,29.69,0,14.94,2,18,4.93,0,1.82
184.16,1120.5,10.87,2.16,0,12.75,-5.47,28.91,0,14.94,2,18,6.42,0,1.79
184.27,1102.5,16.61,2.15,0.5,13.32,-7.03,28.12,0,14.94,2,18,45.69,0,1.91
184.37,1477.25,3.53,1.68,10,13.32,-7.81,27.34,0,14.71,2,18,9.8,0,1.74
184.48,1670.25,0,1.68,10,13.32,-3.91,26.56,0,14.82,2,18,7.08,0,2.17
184.58,1646.25,0,1.45,24.5,15.96,-1.56,26.56,0,14.94,2,18,4.46,0,2.31
184.68,1493.25,0,1.55,22,16.42,0,26.56,0,14.94,2,18,4.68,0,2.32
184.79,1437.75,0,1.61,19,15.85,0.78,26.56,0,14.94,2,18,6.56,0,2.42
184.90,1341.5,0,1.61,16,14.01,0,27.34,0,14.94,2,18,6.67,0,2.13
185.00,1296.25,0,1.61,15,12.75,0,27.34,0,14.94,2,18,6.88,0,1.77
185.10,1282,0,1.6,13,12.4,-3.12,29.69,0,14.94,2,18,6.82,0,1.69
185.20,1255.25,0,1.6,12.5,12.29,-3.91,29.69,0,14.94,2,18,6.5,0,1.72
185.31,1277.25,0,1.61,11.5,12.29,-5.47,29.69,0,14.94,2,18,6.71,0,1.64
185.41,1272.5,0,1.59,11.5,12.17,-7.81,29.69,0,14.94,2,18,6.56,0,1.67
185.52,1273,0,1.58,11.5,12.17,-8.59,29.69,0,14.94,2,18,6.28,0,1.64
185.62,1255.25,0,1.59,11.5,12.17,-9.38,29.69,0,14.94,2,18,5.9,0,1.71
185.72,1250,0,1.58,11,12.29,-10.94,29.69,0,14.94,2,18,6.42,0,1.61
185.82,1251.25,0,1.56,11,12.4,-12.5,29.69,0,14.94,2,18,6.31,0,1.66
185.92,1258.5,0,1.48,3,12.29,-13.28,29.69,0,14.94,2,18,5.22,0,1.6
186.03,1240.25,0,1.48,3.5,12.29,-14.84,29.69,0,14.94,2,18,4.77,0,1.67
186.13,1235.25,0,1.45,7.5,12.63,-15.62,29.69,0,14.94,2,18,4.73,0,1.7
186.24,1237.5,0,1.47,8,12.63,-16.41,29.69,0,14.94,2,18,4.64,0,1.76
186.34,1231.75,0,1.45,9.5,12.29,-17.19,29.69,0,14.94,2,18,4.55,0,1.68
186.44,1239.75,0,1.47,10.5,12.4,-18.75,29.69,0,14.94,2,18,4.76,0,1.63
186.54,1238.25,0,1.47,11,12.4,-19.53,29.69,0,14.94,2,18,4.73,0,1.68
186.65,1237.5,0,1.44,11,12.4,-20.31,29.69,0,14.94,2,18,4.62,0,1.69
186.75,1224.75,0,1.43,11,12.52,-21.88,29.69,0,14.94,2,18,4.46,0,1.74
186.85,1219.75,0,1.45,10.5,12.63,-22.66,29.69,0,14.94,2,18,4.35,0,1.67
186.96,1222.75,0,1.43,10.5,12.98,-22.66,29.69,0,14.94,2,18,4.54,0,1.83
187.07,1206.25,0,1.42,10.5,13.09,-23.44,29.69,0,14.94,2,18,4.16,0,1.89
187.18,1209,0,1.4,10,13.21,-24.22,29.69,0,14.94,2,18,4.16,0,1.89
187.29,1200,0,1.41,10.5,13.44,-24.22,29.69,0,14.94,2,18,4.15,0,2.01
187.39,1183.25,0,1.41,10.5,13.9,-24.22,29.69,0,14.94,2,18,3.99,0,2.04
187.50,1171.25,0,1.39,10.5,14.59,0,29.69,0,15.06,4,18,4.12,0,2.19
187.60,1116.5,0,1.41,12.5,15.39,0,29.69,0,15.06,4,18,4.07,0,2.29
187.70,1073,0,1.41,12.5,17.23,0,29.69,0,15.06,4,18,3.98,0,2.41
187.80,1051.75,0,1.41,12,17.23,0,29.69,0,15.06,4,18,3.93,0,2.56
187.90,1012,0,1.38,12,19.41,0,29.69,0,15.06,4,18,3.82,0,2.66
188.00,1025.25,0,1.38,11.5,19.41,0,29.69,0,15.06,4,18,3.65,0,2.56
188.11,998.75,0,1.34,10,18.83,0,29.69,0,15.06,4,18,3.47,0,2.58
188.21,1001.5,0,1.38,9.5,18.26,0,29.69,0,15.06,4,18,3.88,0,2.5
188.31,997,0,1.35,10.5,17.69,0,29.69,0,15.06,4,18,3.58,0,2.5
188.41,948,0,1.33,11.5,17.92,0,29.69,0,15.06,4,18,3.46,0,2.54
188.51,926,0,1.36,11.5,17.46,0,29.69,0,15.06,4,18,3.57,0,2.52
188.62,888.5,0,1.38,12,17.92,0,29.69,0,15.06,4,18,3.74,0,2.5
188.72,850.5,0,1.37,11.5,17.23,0,29.69,0,15.06,4,18,3.78,0,2.58
188.82,835,0,1.34,11.5,16.77,0,29.69,0,15.06,4,18,3.3,0,2.46
188.93,806.75,0,1.35,11.5,16.54,0,29.69,0,15.06,4,18,3.39,0,2.4
189.03,790,0,1.33,11.5,16.19,0,29.69,0,15.06,4,18,3.67,0,2.34
189.14,764.25,0,1.35,11.5,15.96,0,29.69,0,15.06,4,18,3.55,0,2.35
189.24,751.25,0,1.36,10.5,15.39,0,29.69,0,15.06,4,18,3.59,0,2.32
189.35,759.75,0,1.36,9.5,15.62,0,29.69,0,14.94,2,18,3.39,0,2.32
189.46,765.5,0,1.35,7.5,15.27,0,29.69,0,14.94,2,18,3.53,0,2.29
189.56,770.75,0,1.34,7.5,16.54,0.78,29.69,0,14.94,2,18,3.47,0,2.41
189.66,768.75,0,1.33,6,17,1.56,29.69,0,14.94,2,18,3.2,0,2.36
189.76,753.25,0,1.3,7.5,16.19,3.12,29.69,0,14.94,2,18,3.15,0,2.46
189.86,743.5,0,1.35,8,16.31,2.34,29.69,0,14.94,2,18,3.51,0,2.41
189.96,743.5,0,1.35,8.5,15.85,3.12,29.69,0,14.94,2,18,3.35,0,2.32
190.06,730,0,1.33,9.5,15.27,3.12,29.69,0,14.94,2,18,3.3,0,2.33
190.16,732.75,0,1.33,9,15.04,2.34,29.69,0,14.94,2,18,3.49,0,2.23
190.26,746,0,1.33,8.5,14.59,2.34,29.69,0,14.94,2,18,3.37,0,2.17
190.36,746.25,0,1.39,7.5,14.47,3.12,29.69,0,14.94,2,18,4.01,0,2.26
190.46,748.75,0,1.44,8,14.93,2.34,29.69,0,14.94,2,18,4.35,0,2.2
190.57,776.75,0,1.49,7,15.16,2.34,29.69,0,14.94,2,18,4.8,0,2.28
190.67,789,0,1.36,5.5,15.16,3.91,29.69,0,14.94,2,18,4.5,0,2.41
190.77,813,0,1.22,4.5,16.08,3.91,29.69,0,14.94,2,18,2.57,0,2.25
190.87,847.25,0,1.23,4.5,15.62,3.91,29.69,0,14.94,2,18,2.56,0,2.31
190.97,875,0,1.25,4,14.93,4.69,29.69,0,14.94,2,18,2.63,0,2.34
191.07,894.75,0,1.24,4,15.85,4.69,29.69,0,14.94,2,18,2.65,0,2.22
191.17,914.25,0,1.24,4,15.39,3.91,29.69,0,14.94,2,18,2.56,0,2.2
191.28,933,0,1.26,4,14.59,3.12,29.69,0,14.94,2,18,2.62,0,2.32
191.38,928,0,1.28,4.5,13.78,3.91,29.69,0,14.94,2,18,2.9,0,2.19
191.48,928.25,0,1.27,4.5,13.67,2.34,29.69,0,14.94,2,18,2.81,0,2.03
191.58,924.75,0,1.27,4.5,13.67,1.56,29.69,0,14.94,2,18,2.74,0,1.89
191.68,920,0,1.27,5,13.44,1.56,29.69,0,14.94,2,18,2.86,0,1.92
191.79,922.5,0,1.26,5,13.67,0.78,29.69,0,14.94,2,18,2.78,0,2
191.89,919,0,1.26,4.5,13.78,1.56,29.69,0,14.94,2,18,2.76,0,2.1
191.99,920.75,0,1.28,4.5,14.36,0.78,29.69,0,14.94,2,18,2.85,0,2.04
192.09,913.75,0,1.29,4.5,14.13,0.78,29.69,0,14.94,2,18,2.99,0,2.14
192.19,918.5,0,1.29,4.5,14.7,0.78,29.69,0,14.94,2,18,3.03,0,2.08
192.29,912.75,0,1.29,5,14.24,1.56,29.69,0,14.94,2,18,3.02,0,2.21
192.39,908.75,0,1.29,5,15.04,0.78,29.69,0,14.94,2,18,3.04,0,2.21
192.49,898.75,0,1.29,4.5,14.93,1.56,29.69,0,14.94,2,18,2.92,0,2.24
192.60,906.5,0,1.37,5,15.27,2.34,29.69,0,14.94,2,18,3.78,0,2.23
192.70,900,0,1.46,5,15.04,2.34,29.69,0,14.94,2,18,4.47,0,2.3
192.80,934,0,1.43,4,14.59,2.34,29.69,0,14.94,2,18,4.79,0,2.23
192.90,938.25,0,1.4,4,15.39,2.34,29.69,0,14.94,2,18,3.84,0,2.26
193.00,927.5,0,1.39,4.5,15.62,2.34,29.69,0,14.94,2,18,3.88,0,2.28
193.10,923.5,0,1.37,5,15.62,3.12,29.69,0,14.94,2,18,3.82,0,2.31
193.20,910.25,0,1.38,5,15.04,3.91,29.69,0,14.94,2,18,3.66,0,2.29
193.30,910.5,0,1.41,5,15.85,3.12,29.69,0,14.94,2,18,4.08,0,2.31
193.40,910.5,0,1.4,4.5,15.62,4.69,29.69,0,14.94,2,18,3.98,0,2.24
193.50,908,0,1.39,4.5,15.04,3.91,29.69,0,14.94,2,18,3.92,0,2.2
